Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           rtTestRenderScene(std::string) [502]
[534]    0.0    0.00    0.00       1         Renderer::Renderer(Sampler*, Camera*, VolumeIntegrator*) [534]
-----------------------------------------------
                0.00    0.00       1/1           rtTestRenderScene(std::string) [502]
[535]    0.0    0.00    0.00       1         Renderer::~Renderer() [535]
                0.00    0.00       1/5           StratifiedSampler::~StratifiedSampler() [454]
                0.00    0.00       1/1           OrthoCamera::~OrthoCamera() [514]
-----------------------------------------------
                0.00    0.00       1/1           ArepoMesh::ArepoMesh(TransferFunction const*) [538]
[536]    0.0    0.00    0.00       1         ArepoMesh::CalculateMidpoints() [536]
                0.00    0.00      12/12          std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [448]
                0.00    0.00       7/7           std::vector<Vector, std::allocator<Vector> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&) [452]
                0.00    0.00       5/5           std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&) [456]
                0.00    0.00       2/2           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*) [480]
-----------------------------------------------
                0.00    0.00       1/1           ArepoMesh::ArepoMesh(TransferFunction const*) [538]
[537]    0.0    0.00    0.00       1         ArepoMesh::ComputeQuantityBounds() [537]
-----------------------------------------------
                0.00    0.00       1/1           rtTestRenderScene(std::string) [502]
[538]    0.0    0.00    0.00       1         ArepoMesh::ArepoMesh(TransferFunction const*) [538]
                0.00    0.00       1/1           ArepoMesh::CalculateMidpoints() [536]
                0.00    0.00       1/1           ArepoMesh::ComputeQuantityBounds() [537]
-----------------------------------------------
                0.00    0.00       1/1           Scene::~Scene() [530]
[539]    0.0    0.00    0.00       1         ArepoMesh::~ArepoMesh() [539]
-----------------------------------------------
                0.00    0.00       1/1           main [248]
[540]    0.0    0.00    0.00       1         ConfigSet::print() [540]
-----------------------------------------------
                0.00    0.00       1/1           CreateStratifiedSampler(Film const*, Camera const*) [505]
[541]    0.0    0.00    0.00       1         Film::GetSampleExtent(int*, int*, int*, int*) const [541]
-----------------------------------------------
                0.00    0.00       1/1           TransferFunction::AddConstantDiscrete(int, std::string, float, float) [518]
[542]    0.0    0.00    0.00       1         std::vector<TransferFunc1D*, std::allocator<TransferFunc1D*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<TransferFunc1D**, std::vector<TransferFunc1D*, std::allocator<TransferFunc1D*> > >, TransferFunc1D* const&) [542]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<std::string const, std::string> >, std::pair<std::string const, std::string> const&) [445]
[543]    0.0    0.00    0.00       1         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_unique(std::pair<std::string const, std::string> const&) [543]
                0.00    0.00       1/27          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::string const, std::string> const&) [444]
-----------------------------------------------
                0.00    0.00       1/1           ConfigSet::~ConfigSet() [694]
[544]    0.0    0.00    0.00       1         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [544]
                0.00    0.00      54/63          MPI::Datatype::Create_contiguous(int) const [442]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<std::string const, int> >, std::pair<std::string const, int> const&) [458]
[545]    0.0    0.00    0.00       1         std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_insert_unique(std::pair<std::string const, int> const&) [545]
                0.00    0.00       1/5           std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::string const, int> const&) [457]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

   [9] InTetra               [514] OrthoCamera::~OrthoCamera() [453] bool ConfigSet::string_to_T<bool>(std::string const&)
  [13] MY_mpz_set_si           [3] RendererTask::Run()   [464] float ConfigSet::string_to_T<float>(std::string const&)
 [481] _GLOBAL__sub_I__Z18init_clear_auxmeshP17tessellation_data (voronoi_3db.cpp) [459] RendererTask::~RendererTask() [465] int ConfigSet::string_to_T<int>(std::string const&)
 [482] _GLOBAL__sub_I__Z26rtIsoDiskCosmoCutoutRenderv (ArepoRT.cpp) [515] TransferFunc1D::CheckReverse() [540] ConfigSet::print()
 [483] _GLOBAL__sub_I__ZN12RendererTask3RunEv [516] TransferFunc1D::TransferFunc1D(short, short, std::vector<float, std::allocator<float> >&, std::vector<RGBSpectrum, std::allocator<RGBSpectrum> >&, std::string) [443] ConfigSet::ReadFile(std::string)
 [484] _GLOBAL__sub_I__ZN14TransferFunc1DC2EssRSt6vectorIfSaIfEERS0_I11RGBSpectrumSaIS4_EESs (transfer.cpp) [517] TransferFunction::AddParseString(std::string&) [466] MutexLock::~MutexLock()
 [485] _GLOBAL__sub_I__ZN18EmissionIntegrator14RequestSamplesEP7SamplerP6SamplePK5Scene [518] TransferFunction::AddConstantDiscrete(int, std::string, float, float) [436] OrthoCamera::GenerateRay(CameraSample const&, Ray*) const
 [486] _GLOBAL__sub_I__ZN4BBox5EdgesEPSt6vectorI4LineSaIS1_EE (geometry.cpp) [450] TransferFunction::TransferFunction(RGBSpectrum const&) [431] TransferFunc1D::Lve(float const*) const
 [487] _GLOBAL__sub_I__ZN5Arepo4InitEPiPPPc [475] StratifiedSampler::GetSubSampler(int, int) [427] TransferFunction::Lve(float const*) const
 [488] _GLOBAL__sub_I__ZN5SceneC2EP12VolumeRegionP9ArepoMesh [437] StratifiedSampler::GetMoreSamples(Sample*, RNG&) [2] VoronoiIntegrator::Li(Scene const*, Renderer const*, Ray const&, Sample const*, RNG&, RGBSpectrum*, int*, int) const
 [489] _GLOBAL__sub_I__ZN5TimerC2Ev (util.cpp) [476] StratifiedSampler::MaximumSampleCount() [442] MPI::Datatype::Create_contiguous(int) const
 [490] _GLOBAL__sub_I__ZN6FilterD2Ev (camera.cpp) [454] StratifiedSampler::~StratifiedSampler() [428] RNG::RandomUInt() const
 [491] _GLOBAL__sub_I__ZN7SamplerD2Ev [519] VoronoiIntegrator::Preprocess(Scene const*, Camera const*, Renderer const*) [477] RNG::Seed(unsigned int) const
 [492] _GLOBAL__sub_I__ZN9ConfigSet8ReadFileESs (fileio.cpp) [520] VoronoiIntegrator::RequestSamples(Sampler*, Sample*, Scene const*) [434] BBox::IntersectP(Ray const&, float*, float*) const
 [493] _GLOBAL__sub_I__ZN9Matrix4x4C2EPA4_f (transform.cpp) [521] VoronoiIntegrator::~VoronoiIntegrator() [541] Film::GetSampleExtent(int*, int*, int*, int*) const
 [494] CreateFilm(Filter*)   [522] Film::WriteImage(float) [471] Sample::Duplicate(int) const
 [495] WriteImage(std::string const&, float*, float*, int, int, int, int, int, int) [460] Film::UpdateDisplay(int, int, int, int, float) [478] Sampler::ComputeSubWindow(int, int, int*, int*, int*, int*) const
 [496] startTasks(std::vector<Task*, std::allocator<Task*> > const&) [435] Film::AddSample(CameraSample const&, RGBSpectrum const&) [441] BoxFilter::Evaluate(float, float) const
 [449] FreeAligned(void*)    [523] Film::Film(int, int, Filter*, float const*, std::string const&, bool) [467] Transform::operator*(Transform const&) const
 [451] AllocAligned(unsigned long) [461] Task::~Task()   [446] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::find(std::string const&) const
 [497] Orthographic(float, float) [524] Arepo::LoadSnapshot() [452] std::vector<Vector, std::allocator<Vector> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, Vector const&)
 [498] TasksCleanup()        [525] Arepo::Init(int*, char***) [542] std::vector<TransferFunc1D*, std::allocator<TransferFunc1D*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<TransferFunc1D**, std::vector<TransferFunc1D*, std::allocator<TransferFunc1D*> > >, TransferFunc1D* const&)
 [499] ReadFloatFile(char const*, std::vector<float, std::allocator<float> >*) [526] Arepo::Cleanup() [472] std::vector<Task*, std::allocator<Task*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Task**, std::vector<Task*, std::allocator<Task*> > >, Task* const&)
 [500] numberOfCores()       [527] Arepo::~Arepo()       [455] std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&)
 [430] LatinHypercube(float*, unsigned int, unsigned int, RNG&) [528] Mutex::Create() [456] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&)
 [501] CreateBoxFilter()     [529] Scene::Scene(VolumeRegion*, ArepoMesh*) [447] std::vector<float, std::allocator<float> >::_M_insert_aux(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&)
  [16] insert_point_new(tessellation_data*, int, int) [530] Scene::~Scene() [448] std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
 [502] rtTestRenderScene(std::string) [462] Timer::Time() [479] std::vector<unsigned int, std::allocator<unsigned int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int const&)
 [433] StratifiedSample1D(float*, int, RNG&, bool) [468] Timer::Start() [473] std::vector<unsigned int, std::allocator<unsigned int> >::operator=(std::vector<unsigned int, std::allocator<unsigned int> > const&)
 [429] StratifiedSample2D(float*, int, int, RNG&, bool) [463] Timer::Timer() [444] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::string const, std::string> const&)
  [17] init_clear_auxmesh(tessellation_data*) [531] Camera::Camera(Transform const&, Transform const&, float const*, float, float, float, float, Film*) [543] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_unique(std::pair<std::string const, std::string> const&)
 [503] waitUntilAllTasksDone() [469] Sample::AllocateSampleMemory() [445] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<std::string const, std::string> >, std::pair<std::string const, std::string> const&)
 [504] loadDiscreteColorTable(std::string const&, std::vector<float, std::allocator<float> >*) [532] Sample::Sample(Sampler*, VolumeIntegrator*, Scene const*) [544] std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, std::string> >*)
 [432] make_an_edge_split_new(tessellation_data*, int, int, int, int, int*) [438] Sampler::ReportResults(Sample*, Ray const*, RGBSpectrum const*, int) [457] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::string const, int> const&)
 [505] CreateStratifiedSampler(Film const*, Camera const*) [533] Renderer::Render(Scene const*) [545] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_insert_unique(std::pair<std::string const, int> const&)
   [6] compute_auxmesh_volumes(tessellation_data*, double*) [534] Renderer::Renderer(Sampler*, Camera*, VolumeIntegrator*) [458] std::_Rb_tree<std::string, std::pair<std::string const, int>, std::_Select1st<std::pair<std::string const, int> >, std::less<std::string>, std::allocator<std::pair<std::string const, int> > >::_M_insert_unique_(std::_Rb_tree_const_iterator<std::pair<std::string const, int> >, std::pair<std::string const, int> const&)
 [506] CreateOrthographicCamera(Transform const&, Film*) [535] Renderer::~Renderer() [480] std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*)
 [507] CreateVoronoiVolumeIntegrator() [5] ArepoMesh::subSampleCell(int, int, Vector&, float*, int) [14] compute_circumcircles
   [7] derefine_refine_process_edge_new(tessellation_data*, double*, int, int, unsigned char*) [439] ArepoMesh::LocateEntryCell(Ray const&, int*) [15] derefine_refine_get_triangles
 [474] Scale(float, float, float) [536] ArepoMesh::CalculateMidpoints() [11] make_a_1_to_4_flip
 [508] Union(BBox const&, BBox const&) [1] ArepoMesh::AdvanceRayOneCellNew(Ray const&, float*, float*, int, RGBSpectrum&, RGBSpectrum&, int) [12] set_integers_for_pointer
 [509] LookAt(Point const&, Point const&, Vector const&) [537] ArepoMesh::ComputeQuantityBounds() [8] solve_linear_equations
 [510] Inverse(Matrix4x4 const&) [440] ArepoMesh::FindNearestGasParticle(Point&, int, double*) [10] update_circumcircle
 [511] TasksInit()           [538] ArepoMesh::ArepoMesh(TransferFunction const*) [18] <cycle 1>
 [512] Translate(Vector const&) [539] ArepoMesh::~ArepoMesh()
 [513] OrthoCamera::OrthoCamera(Transform const&, float const*, float, float, float, float, Film*) [470] BoxFilter::~BoxFilter()
